"OBJ_CD"	"FND_CD"	"FND_NM"	"CNTR_NM"	"ASST_LBLT"	"TP"	"TRD_DT"	"EFF_DT"	"MAT_DT"	"CURR"	"NOTN"	"MAT_PRD"	"CALL_YN"	"RISK_CALL_YN"	"STRUCT_COND"	"PAY_COND"	"PAY_FREQ"	"PAY_DCF"	"RCV_COND"	"RCV_FREQ"	"RCV_DCF"	"NOTE"	"CALL_DT"	"TRMNTN_DT"	"TYPE1"	"TYPE2"	"TYPE3"	"TYPE4"	"OPTN_FREQ"	"CALL_NOTICE"	"FRST_CALL_DT"	"ADD_OPTN"	"UPFRNT"	"NO"	"CREATED_AT"	"UPDATED_AT"
I240508FE002	"10206020"	FE_RT_ExoticSWAP	아틱서클제이차 주식회사	부채	자체발행	"20240508"	"20230214"	"20330214"	KRW	10000000000	10	N	""	STR(10y, 0.50% + 1*(4.00% - Avg.3mKTB), 0.50%, Cap 20%, w/o Floor)	"1회차~36회차: 0.50% + 1*(4.00% - Avg.3mKTB), Cap 20%
37회차~40회차: 0.50%"	""	Act/365	"0.005"	""	Act/365	계산 3M 단위, 만기 일시 지급	""	""	""	""	""	InvF	Quarterly	"10 영업일 전"	"20230514"	""	""	70	2026-02-19 14:02:05	2026-02-19 14:02:05
I240514FE001	"10206020"	FE_RT_ExoticSWAP	아틱서클제이차 주식회사	부채	MTM	"20240514"	"20230523"	"20330823"	KRW	10000000000	10.25	N	""	STR(10.25y, 26.30%*n/N, Range Accrual (3mCD - 3mKTB)>=0.00%, 16.80%, w/o Cap, w/o Floor)	"1회차~10회차: 26.30%*n/N
11회차: 16.80%"	""	Act/365	"0.168"	""	Act/365	"계산 1y 단위, 만기 일시 지급
11회차는 3M 단위 계산"	""	""	Range Accrual	CDKTB	""	""	Annual	"10 영업일 전"	"20240523"	""	""	44	2026-02-19 14:02:05	2026-02-19 14:02:05
I240514FE002	"10206020"	FE_RT_ExoticSWAP	아틱서클제이차 주식회사	부채	MTM	"20240514"	"20230609"	"20330909"	KRW	6000000000	10.25	N	""	STR(10.25y, 27.80%*n/N, Range Accrual (3mCD - 3mKTB)>=0.00%, 17.80%, w/o Cap, w/o Floor)	"1회차~10회차: 27.80%*n/N
11회차: 17.80%"	""	Act/365	"0.178"	""	Act/365	"Rcv: 계산 3M 단위, 만기 일시 지급
Pay: 계산 1y 단위, 만기 일시 지급"	""	""	Range Accrual	CDKTB	""	""	Annual	"10 영업일 전"	"20240609"	""	""	46	2026-02-19 14:02:05	2026-02-19 14:02:05
I240514FE003	"10206020"	FE_RT_ExoticSWAP	아틱서클제이차 주식회사	부채	MTM	"20240514"	"20230613"	"20330913"	KRW	10000000000	10.25	N	""	STR(10.25y, 27.25%*n/N, Range Accrual (3mCD - 3mKTB)>=0.00%, 17.75%, w/o Cap, w/o Floor)	"1회차~10회차: 27.25%*n/N
11회차: 17.75%"	""	Act/365	"0.1775"	""	Act/365	"계산 1y 단위, 만기 일시 지급
11회차는 3M 단위 계산"	""	""	Range Accrual	CDKTB	""	""	Annual	"10 영업일 전"	"20240613"	""	""	48	2026-02-19 14:02:05	2026-02-19 14:02:05
I240521FE002	"10206020"	FE_RT_ExoticSWAP	아틱서클제이차 주식회사	부채	MTM	"20240521"	"20230821"	"20331121"	KRW	10000000000	10.25	N	""	STR(10.25y, 28.50%*n/N, Range Accrual (3mCD - 3mKTB)>=0.00%, 19.00%, w/o Cap, w/o Floor)	"1회차~10회차: 28.50%*n/N
11회차: 19.00%"	""	Act/365	"0.19"	""	Act/365	"Rcv: 계산 3M 단위, 만기 일시 지급
Pay: 계산 1y 단위, 만기 일시 지급"	""	""	Range Accrual	CDKTB	""	""	Annual	"10 영업일 전"	"20240821"	""	""	50	2026-02-19 14:02:05	2026-02-19 14:02:05
I240521FE004	"10206020"	FE_RT_ExoticSWAP	퍼시픽베가제일차 주식회사	부채	자체발행	"20240521"	"20240521"	"20340926"	KRW	2000000000	10.25	N	Y	"구조화이자1: STR(10.25y, 1.00% + 40*(CD - 2.0295%), 1.00%, w/o Cap, w/o Floor, 1.00%)
구조화이자2: 1.10%"	"1회차~41회차: 1.00% + 40*(CD -2.0295%) + 1.10%
42회차: 1.00% + 1.10%"	""	Act/365	"0.01"	""	Act/365	"계산 3M 단위, 만기 일시 지급,
스왑션 > 구조화스왑 <> Plain IRS 랑 매칭(Plain이랑 세트거래)"	리스크에서 조기상환된거로 처리	""	""	""	""	Floater	지정	"2 영업일 전"	"19000100"	""	""	71	2026-02-19 14:02:05	2026-02-19 14:02:05
I240521FE006	"10206020"	FE_RT_ExoticSWAP	퍼시픽베가제일차 주식회사	부채	자체발행	"20240521"	"20240521"	"20340926"	KRW	2000000000	10.25	N	Y	"구조화이자1: STR(10.25y, 1.00% + 40*(CD - 2.0295%), 1.00%, w/o Cap, w/o Floor, 1.00%)
구조화이자2: 1.10%"	"1회차~41회차: 1.00% + 40*(CD -2.0295%) + 1.10%
42회차: 1.00% + 1.10%"	""	Act/365	"0.01"	""	Act/365	"계산 3M 단위, 만기 일시 지급,
스왑션 > 구조화스왑 <> Plain IRS 랑 매칭(Plain이랑 세트거래)"	리스크에서 조기상환된거로 처리	""	""	""	""	Floater	지정	"2 영업일 전"	"19000100"	""	""	72	2026-02-19 14:02:05	2026-02-19 14:02:05
I240521FE008	"10206020"	FE_RT_ExoticSWAP	퍼시픽베가제일차 주식회사	부채	자체발행	"20240521"	"20240521"	"20340926"	KRW	2000000000	10.25	N	""	"구조화이자1: STR(10.25y, 1.00% + 40*(CD - 2.0295%), 1.00%, w/o Cap, w/o Floor, 1.00%)
구조화이자2: 1.10%"	"1회차~41회차: 1.00% + 40*(CD -2.0295%) + 1.10%
42회차: 1.00% + 1.10%"	""	Act/365	"0.01"	""	Act/365	계산 3M 단위, 만기 일시 지급	""	""	""	""	""	Floater	지정	"2 영업일 전"	"19000100"	""	""	73	2026-02-19 14:02:05	2026-02-19 14:02:05
I240527FE001	"10206020"	FE_RT_ExoticSWAP	아틱서클제이차 주식회사	부채	MTM	"20240527"	"20240527"	"20340827"	KRW	20000000000	10.25	N	""	STR(10.25y, 6.15%, 3.30% + 10*(Avg.3mCD-Avg.3mKTB), 2.00% + 10*(3mCD-3mKTB), CD + 0.15%, Cap 변동, w/o Floor)	"1회차~4회차: 6.15%
5회차~20회차: Min(3.30% + 10*(Avg.3mCD - Avg.3mKTB), 6.00%)
21회차~40회차: Min(2.00% + 10*(Avg.3mCD - Avg.3mKTB), 5.00%)
41회차: CD + 0.15%"	""	Act/365	CD + 0.15%	""	Act/365	계산 3M 단위, 만기 일시 지급	""	""	Spread	Power	""	""	Quarterly	"10 영업일 전"	"20240827"	Target KO Option	""	65	2026-02-19 14:02:05	2026-02-19 14:02:05
I240605FE001	"10206020"	FE_RT_ExoticSWAP	아틱서클제삼차 주식회사	부채	MTM	"20240613"	"20210607"	"20320607"	KRW	10000000000	11	Y	""	STR(11y, 2.10%, (3.25% + 10*(Avg.3mCD-Avg.3mKTB)), 2.10%, Cap 6.00%, w/o Floor)	"1회차~3회차: 2.10%
4회차~10회차: Min[(3.25% + 10*(Avg.3mCD-Avg.3mKTB)),  6.00%]
11회차: 2.10%"	""	Act/365	"0.02"	""	Act/365	계산 1y 단위, 만기 일시 지급	"20251121"	"20260607"	Spread	Power	""	""	Annual	"10 영업일 전"	"20220607"	""	""	13	2026-02-19 14:02:05	2026-02-19 14:02:05
I240612FE005	"10206020"	FE_RT_ExoticSWAP	Deutsche Bank AG	자산	자산	"20240611"	"20240620"	"20440620"	USD	30000000	20	N	""	SOFR Compound + 0.75%	SOFR Compound + 0.75%, 5 lookback w/ obs shift	"3"	Act/360	"9.57%(Zero)"	""	"30/360"	Rcv: 계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	$Zero	""	""	Annual	"18 영업일 전"	"20250620"	""	""	77	2026-02-19 14:02:05	2026-02-19 14:02:05
I240612FE007	"10206020"	FE_RT_ExoticSWAP	Morgan Stanley & Co.Int	자산	자산	"20240612"	"20240701"	"20340701"	KRW	20000000000	10	N	""	STR(10y, 6.10%, 10*(Avg.3mCD - Avg.3mKTB) + 3.00%, Cap 5.75%, w/o Floor)	"0.02"	"12"	Act/365	"1회차: 6.10%
2회차~10회차: Min[5.75%, 10*(Avg.3mCD - Avg.3mKTB) + 3.00%]"	"12"	"30/360"	""	""	""	Spread	Power	""	""	Annual	"17 영업일 전"	"20250701"	""	""	74	2026-02-19 14:02:05	2026-02-19 14:02:05
I240613FE001	"10206020"	FE_RT_ExoticSWAP	아틱서클제삼차 주식회사	부채	자체발행	"20240613"	"20240613"	"20440913"	KRW	10000000000	20.25	N	""	"STR(20.25y, 2.50% + Max[Index-4,0]*0.10%, 2.50%, w/o Cap, w/o Floor)
Index: 구조화 스왑 포트폴리오"	"1회차~80회차: 2.5% + Max[Index-4,0]*0.10%
81회차: 2.50%"	"3"	Act/365	"0.005"	"3"	Act/365	""	""	""	""	""	""	Index	Quarterly	"8 영업일 전"	"20240913"	Party A 임의종료 불가	""	76	2026-02-19 14:02:05	2026-02-19 14:02:05
I240613FE002	"10206020"	FE_RT_ExoticSWAP	아틱서클제삼차 주식회사	부채	MTM	"20240614"	"20210614"	"20320614"	KRW	10000000000	11	N	""	STR(11y, 2.10%, 3.20% + 10*(Avg.3mCD-Avg.3mKTB), 2.10%  Cap 5.95%, w/o Floor)	"1회차~3회차: 2.10%
4회차~10회차: Min[(3.20% + 10*(Avg.3mCD-Avg.3mKTB)),  5.95%]
11회차: 2.10%"	""	Act/365	"0.02"	""	Act/365	계산 1y 단위, 만기 일시 지급	""	""	Spread	Power	""	""	Annual	"10 영업일 전"	"20220614"	""	""	15	2026-02-19 14:02:05	2026-02-19 14:02:05
I240613FE003	"10206020"	FE_RT_ExoticSWAP	아틱서클제삼차 주식회사	부채	MTM	"20240613"	"20210701"	"20320701"	KRW	10000000000	11	N	""	STR(11y, 4.10%, 20*(Avg.CMS1y - Avg.CCS1y-0.42826%), 4.00%, Cap 8.70%, w/o Floor)	"1회차~3회차: 4.10%
4회차~10회차: Min[20*(Avg.CMS1y - Avg.CCS1y-0.42826%), 8.70%]
11회차: 4.00%"	""	Act/365	"0.04"	""	Act/365	계산 1y 단위, 만기 일시 지급	""	""	Spread	Swap Basis	""	""	Annual	"10 영업일 전"	"20220701"	""	""	17	2026-02-19 14:02:05	2026-02-19 14:02:05
I240619FE001	"10206020"	FE_RT_ExoticSWAP	아틱서클제삼차 주식회사	부채	MTM	"20240619"	"20240620"	"20440913"	USD	3000000	20.25	N	""	"10*(SOFR Compound + 0.75%)"	"1회차~20회차: 10*9.57% (30/360)
21회차: 10*0.75% (Act/360)"	""	"30/360"	"1회차~80회차: 10*(SOFR Compound + 0.75%), 5 lookback w/ obs shift
81회차: 10*0.75%"	"3"	Act/360	Pay: 계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	$Zero	""	""	Annual	"10 영업일 전"	"20250620"	""	""	78	2026-02-19 14:02:05	2026-02-19 14:02:05
I240619FE002	"10206020"	FE_RT_ExoticSWAP	아틱서클제삼차 주식회사	부채	캐리	"20240619"	"20240620"	"20240920"	USD	3000000	0.25	N	""	"10*(SOFR Compound + 0.75%)"	"10*(SOFR Compound + 0.75%), 5 lookback w/ obs shift"	"3"	Act/360	"10*9.57%"	""	"30/360"	캐리 거래	""	""	Zero Callable	$Zero	""	""	Quarterly	"3 영업일 전(만기연장)"	"20250620"	""	""	79	2026-02-19 14:02:05	2026-02-19 14:02:05
I240627FE001	"10206020"	FE_RT_ExoticSWAP	아틱서클제삼차 주식회사	부채	MTM	"20240627"	"20240701"	"20350701"	KRW	10000000000	11	N	""	STR(11y, 12.20%, Min[(6.00% + 20*(Avg.3mCD - Avg.3mKTB)), 11.5%], 4.00%, w/o Floor)	"1회차: 12.20%
2회차~10회차: Min[(6.00% + 20*(Avg.3mCD - Avg.3mKTB)), 11.5%]
11회차: 4.00%"	""	Act/365	"0.04"	""	Act/365	계산 1y 단위, 만기 일시 지급	""	""	Spread	Power	""	""	Annual	"10 영업일 전"	"20250701"	별도 이자 지급일이 없는데, 이자 지급일을 임의 종료일로 상정하고 있음	""	75	2026-02-19 14:02:05	2026-02-19 14:02:05
I240701FE004	"10206020"	FE_RT_ExoticSWAP	Deutsche Bank AG	자산	자산	"20240701"	"20240705"	"20440705"	USD	40000000	20	N	""	SOFR Compound + 0.75%	SOFR Compound + 0.75%, 5 lookback w/ obs shift	"3"	Act/360	"9.35%(Zero)"	""	"30/360"	Rcv: 계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	$Zero	""	""	Annual	"18 영업일 전"	"20250705"	""	""	80	2026-02-19 14:02:05	2026-02-19 14:02:05
I240701FE006	"10206020"	FE_RT_ExoticSWAP	노무라파이낸셜증권(서울)	자산	자산	"20240701"	"20240705"	"20440705"	USD	30000000	20	N	""	SOFR Compound + 0.75%	SOFR Compound + 0.75%, 5 lookback w/o obs shift	"3"	Act/360	"9.38%(Zero)"	""	"30/360"	Appendix1: Fixed Amount로 지급	""	""	Zero Callable	$Zero	""	""	Annual	"15 영업일 전"	"20250705"	""	""	83	2026-02-19 14:02:05	2026-02-19 14:02:05
I240703FE001	"10206020"	FE_RT_ExoticSWAP	아틱서클제삼차 주식회사	부채	MTM	"20240703"	"20240705"	"20440913"	USD	4000000	20.25	N	""	"10*(SOFR Compound + 0.75%)"	"1회차~20회차: 10*9.35% (30/360)
21회차: 10*0.75% (Act/360)"	""	"30/360"	"1회차~80회차: 10*(SOFR Compound + 0.75%), 5 lookback w/ obs shift
81회차: 10*0.75%"	"3"	Act/360	Pay: 계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	$Zero	""	""	Annual	"10 영업일 전"	"20250705"	""	""	81	2026-02-19 14:02:05	2026-02-19 14:02:05
I240703FE002	"10206020"	FE_RT_ExoticSWAP	아틱서클제삼차 주식회사	부채	캐리	"20240703"	"20240705"	"20241005"	USD	4000000	0.25	N	""	"10*(SOFR Compound + 0.75%)"	"10*(SOFR Compound + 0.75%), 5 lookback w/ obs shift"	"3"	Act/360	"10*9.35%"	""	"30/360"	캐리 거래	""	""	Zero Callable	$Zero	""	""	Quarterly	"3 영업일 전(만기연장)"	"20250705"	""	""	82	2026-02-19 14:02:05	2026-02-19 14:02:05
I240703FE003	"10206020"	FE_RT_ExoticSWAP	아틱서클제삼차 주식회사	부채	MTM	"20240703"	"20240705"	"20440913"	USD	3000000	20.25	N	""	"10*(SOFR Compound + 0.75%)"	"1회차~20회차: 10*9.38% (30/360)
21회차: 10*0.75% (Act/360)"	""	"30/360"	"1회차~80회차: 10*(SOFR Compound + 0.75%), 5 lookback w/o obs shift
81회차: 10*0.75%"	"3"	Act/360	Pay: 계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	$Zero	""	""	Annual	"10 영업일 전"	"20250705"	""	""	84	2026-02-19 14:02:05	2026-02-19 14:02:05
I240703FE004	"10206020"	FE_RT_ExoticSWAP	아틱서클제삼차 주식회사	부채	캐리	"20240703"	"20240705"	"20241005"	USD	3000000	0.25	N	""	"10*(SOFR Compound + 0.75%)"	"10*(SOFR Compound + 0.75%), 5 lookback w/o obs shift"	"3"	Act/360	"10*9.38%"	""	"30/360"	캐리 거래	""	""	Zero Callable	$Zero	""	""	Quarterly	"3 영업일 전(만기연장)"	"20250705"	""	""	85	2026-02-19 14:02:05	2026-02-19 14:02:05
I240725FE001	"10206020"	FE_RT_ExoticSWAP	퍼시픽제라제일차 주식회사	부채	자체발행	"20240725"	"20240725"	"20441025"	KRW	10000000000	20.25	N	""	"STR(20.25y, 2.10% + Max[Index, 0]*0.10%, 2.10%, w/o Cap, w/o Floor)
Index: 구조화 스왑 포트폴리오"	"1회차~80회차: 2.10% + Max[Index,0]*0.10%
81회차: 2.10%"	"3"	Act/365	"0.005"	"3"	Act/365	""	""	""	""	""	""	Index	Quarterly	"8 영업일 전"	"20241025"	Party A 임의종료 불가	""	86	2026-02-19 14:02:05	2026-02-19 14:02:05
I240725FE002	"10206020"	FE_RT_ExoticSWAP	퍼시픽제라제일차 주식회사	부채	MTM	"20240725"	"20240725"	"20441005"	USD	1000000	20.25	N	""	"10*(SOFR Compound + 0.75%)"	"1회차~20회차: 10*9.20% (30/360)
21회차: 10*0.75% (Act/360)"	""	"30/360"	"1회차~80회차: 10*(SOFR Compound + 0.75%), 5 lookback w/o obs shift
81회차: 10*0.75%"	"3"	Act/360	Pay: 계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	$Zero	""	""	Annual	"10 영업일 전"	"20250725"	""	""	88	2026-02-19 14:02:05	2026-02-19 14:02:05
I240725FE003	"10206020"	FE_RT_ExoticSWAP	퍼시픽제라제일차 주식회사	부채	캐리	"20240725"	"20240725"	"20241025"	USD	1000000	0.25	N	""	"10*(SOFR Compound + 0.75%)"	"10*(SOFR Compound + 0.75%), 5 lookback w/o obs shift"	"3"	Act/360	"10*9.20%"	""	"30/360"	캐리 거래	""	""	Zero Callable	$Zero	""	""	Quarterly	"3 영업일 전(만기연장)"	"20250725"	""	""	89	2026-02-19 14:02:05	2026-02-19 14:02:05
I240725FE005	"10206020"	FE_RT_ExoticSWAP	퍼시픽제라제일차 주식회사	부채	MTM	"20240725"	"20240725"	"20311105"	KRW	5000000000	7.25	N	""	STR(7y, 40*(Avg.CMS1y - Avg.CCS1y - 0.42826%), 8.00%, Cap 20%, w/o Floor)	"1회차~8회차: Min[40*(Avg.CMS1y - Avg.CCS1y - 0.42826%), 20%]
9회차: 8.00%"	""	Act/365	"0.08"	""	Act/365	계산 1y 단위, 만기 일시 지급	""	""	Spread	Swap Basis	""	""	Annual	"10 영업일 전"	"20250725"	""	""	19	2026-02-19 14:02:05	2026-02-19 14:02:05
I240725FE006	"10206020"	FE_RT_ExoticSWAP	노무라파이낸셜증권(서울)	자산	자산	"20240725"	"20240725"	"20440705"	USD	10000000	20	N	""	SOFR Compound + 0.75%	SOFR Compound + 0.75%, 5 lookback w/o obs shift	"3"	Act/360	"9.23%(Zero)"	""	"30/360"	Appendix1: Fixed Amount로 지급	""	""	Zero Callable	$Zero	""	""	Annual	"15 영업일 전"	"20250725"	""	""	87	2026-02-19 14:02:05	2026-02-19 14:02:05
I240730FE001	"10206020"	FE_RT_ExoticSWAP	Morgan Stanley & Co.Int	자산	자산	"20240730"	"20240903"	"20340903"	KRW	20000000000	10	N	""	STR(10y, 6.00%, 10*(Avg.3mCD-Avg.3mKTB) + 2.70%, Cap 5.45%, w/o Floor)	"0.02"	"12"	Act/365	"1회차: 6.00%
2회차~10회차: Min[5.45%, 10*(Avg.3mCD-Avg.3mKTB) + 2.70%]"	"12"	"30/360"	""	""	""	Spread	Power	""	""	Annual	"17 영업일 전"	"20250903"	Target KO Option	""	90	2026-02-19 14:02:05	2026-02-19 14:02:05
I240809FE003	"10206020"	FE_RT_ExoticSWAP	퍼시픽제라제일차 주식회사	부채	MTM	"20240809"	"20240903"	"20341103"	KRW	10000000000	10.25	N	""	STR(10.25y, 12.00%, 20*(Avg.3mCD-Avg.3mKTB) + 5.40%, 4.00%, Cap 10.90%, w/o Floor)	"1~4회차: 12.00%
5회차~40회차: Min[10.90%, 5.40% + 20*(Avg.3mCD - Avg.3mKTB)]
41회차: 4.00%"	""	Act/365	"0.04"	""	Act/365	계산 3M 단위, 만기 일시 지급	""	""	Spread	Power	""	""	Quarterly	"10 영업일 전"	"20241203"	옵션이 없음	""	91	2026-02-19 14:02:05	2026-02-19 14:02:05
I240913FE001	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제일차 주식회사	부채	자체발행	"20240913"	"20240913"	"20441213"	KRW	10000000000	20.25	N	""	"STR(20.25y, 2.60% + Max[Index, 0]*0.15%, 2.60%, w/o Cap, w/o Floor)
Index: 구조화 스왑 포트폴리오"	"1회차~80회차: 2.60% + Max[Index, 0]*0.15%
81회차: 2.60%"	"3"	Act/365	"0.005"	"3"	Act/365	""	""	""	""	""	""	Index	Quarterly	"8 영업일 전"	"20241213"	Party A 임의종료 불가	""	92	2026-02-19 14:02:05	2026-02-19 14:02:05
I240913FE002	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제일차 주식회사	부채	MTM	"20240913"	"20240927"	"20331227"	KRW	10000000000	9.25	N	""	STR(9.25y, 2.00% + 6.9*(Avg.USDCMS30y - Avg.USDCMS2y), 4.00%, Cap 12%, Floor -6%)	"1회차~36회차: 
Min(Max(-6.00%, 2.00% + 6.9*(Avg.USDCMS30y - Avg.USDCMS2y)),12.00%)
37회차: 4.00%"	""	Act/365	"0.04"	""	Act/365	계산 3M 단위, 만기 일시 지급	""	""	Spread	$CMS30y2y	""	""	Quarterly	"10 영업일 전"	"20241227"	""	""	23	2026-02-19 14:02:05	2026-02-19 14:02:05
I240913FE003	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제일차 주식회사	부채	MTM	"20240913"	"20241015"	"20341015"	KRW	10000000000	10	N	""	STR(10y, 9.1%*(2n-N)/N, Range Accrual (3mCD-3mKTB) >= 0.00%, 4.00%, w/o Cap, w/o Floor)	"1회차~9회차: 9.1%*(2n-N)/N
10회차: 4.00%"	""	Act/365	"0.04"	""	Act/365	계산 1y 단위, 만기 일시 지급	""	""	Range Accrual	CDKTB	""	""	Annual	"10 영업일 전"	"20251015"	""	""	25	2026-02-19 14:02:05	2026-02-19 14:02:05
I240913FE004	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제일차 주식회사	부채	MTM	"20240913"	"20240913"	"20311213"	KRW	10000000000	7.25	N	""	STR(7.25y, 20*(Avg.CMS1y - Avg.CCS1y), 4.00%, Cap 9.2%, w/o Floor)	"1회차~28회차: Min(20*(Avg.CMS1y - Avg.CCS1y), 9.20%)
29회차: 4.00%"	""	Act/365	"0.04"	""	Act/365	계산 3M 단위, 만기 일시 지급	""	""	Spread	Swap Basis	""	""	Quarterly	"10 영업일 전"	"20241213"	""	""	21	2026-02-19 14:02:05	2026-02-19 14:02:05
I240920FE002	"10206020"	FE_RT_ExoticSWAP	Morgan Stanley & Co.Int	자산	자산	"20240919"	"20241022"	"20341022"	KRW	10000000000	10	N	""	STR(10y, 6.20%, 10*(Avg.3mCD - Avg.3mKTB) + 2.50%, Cap 6.00%, w/o Floor)	CD + 0.15%	"3"	Act/365	"1회차: 6.20%
2회차~10회차: Min(6.00%, 10*(Avg.3mCD - Avg.3mKTB) + 2.50%)"	"12"	"30/360"	""	""	""	Spread	Power	""	""	Annual	"17 영업일 전"	"20251022"	Target KO Option	""	93	2026-02-19 14:02:05	2026-02-19 14:02:05
I240920FE003	"10206020"	FE_RT_ExoticSWAP	Morgan Stanley & Co.Int	자산	자산	"20240919"	"20241026"	"20341026"	KRW	10000000000	10	N	""	STR(10y, 6.20%, 10*(Avg.3mCD - Avg.3mKTB) + 2.50%, Cap 6.00%, w/o Floor)	CD + 0.15%	"3"	Act/365	"1회차: 6.20%
2회차~10회차: Min(6.00%, 10*(Avg.3mCD - Avg.3mKTB) + 2.50%)"	"12"	"30/360"	""	""	""	Spread	Power	""	""	Annual	"17 영업일 전"	"20251026"	Target KO Option	""	95	2026-02-19 14:02:05	2026-02-19 14:02:05
I240924FE001	"10206020"	FE_RT_ExoticSWAP	제이피모간체이스은행[서울지점]	자산	자산	"20240924"	"20240926"	"20390926"	KRW	30000000000	15	N	""	STR(15y, 6.05%*n/N Range Accrual (KTB10y - KTB3y)>=0.00% & USDCMS10y <= 5.20%, w/o Cap, w/o Floor)	CD + 0.15%	"3"	Act/365	"6.05%*n/N"	"12"	"30/360"	""	""	""	Range Accrual	KTB10y3y	$CMS10y	""	Annual	"10 영업일 전"	"20250926"	""	""	97	2026-02-19 14:02:05	2026-02-19 14:02:05
I240924FE002	"10206020"	FE_RT_ExoticSWAP	노르딕휘게제일차 주식회사	부채	MTM	"20240924"	"20240926"	"20391226"	KRW	5000000000	15.25	N	""	STR(15.25y, 6*6.05%*n/N Range Accrual (KTB10y - KTB3y)>=0.00% & USDCMS10y <= 5.20%, 6*(CD + 0.15%), w/o Cap, w/o Floor)	"1회차~60회차: 6*6.05%*n/N
61회차: 6*(CD + 0.15%)"	"3"	Act/365	"6*(CD + 0.15%)"	"3"	Act/365	""	""	""	Range Accrual	KTB10y3y	$CMS10y	""	Quarterly	"5 영업일 전"	"20241226"	""	""	98	2026-02-19 14:02:05	2026-02-19 14:02:05
I241007FE002	"10206020"	FE_RT_ExoticSWAP	퍼시픽제라제일차 주식회사	부채	MTM	"20241007"	"20241010"	"20450110"	USD	3000000	20.25	N	""	"10*(SOFR Compound + 0.75%)"	"1회차~20회차: 10*8.05% (30/360)
21회차: 10*0.75% (Act/360)"	""	"30/360"	"1회차~80회차: 10*(SOFR Compound + 0.75%), 5 lookback w/ obs shift
81회차: 10*0.75%"	"3"	Act/360	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	$Zero	""	""	Annual	"10 영업일 전"	"20251010"	""	""	101	2026-02-19 14:02:05	2026-02-19 14:02:05
I241007FE003	"10206020"	FE_RT_ExoticSWAP	Deutsche Bank AG	자산	자산	"20241004"	"20241010"	"20441010"	USD	30000000	20	N	""	SOFR Compound + 0.75%	SOFR Compound + 0.75%, 5 lookback w/ obs shift	"3"	Act/360	"8.05%(Zero)"	""	"30/360"	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	$Zero	""	""	Annual	"18 영업일 전"	"20251010"	""	""	100	2026-02-19 14:02:05	2026-02-19 14:02:05
I241007FE007	"10206020"	FE_RT_ExoticSWAP	퍼시픽제라제일차 주식회사	부채	캐리	"20241007"	"20241010"	"20250110"	USD	3000000	0.25	N	""	"10*(SOFR Compound + 0.75%)"	"10*(SOFR Compound + 0.75%), 5 lookback w/ obs shift"	"3"	Act/360	"10*8.05%"	""	"30/360"	캐리 거래	""	""	Zero Callable	$Zero	""	""	Quarterly	"3 영업일 전(만기연장)"	"20251010"	""	""	102	2026-02-19 14:02:05	2026-02-19 14:02:05
I241007FE008	"10206020"	FE_RT_ExoticSWAP	퍼시픽제라제일차 주식회사	부채	MTM	"20241007"	"20241010"	"20450110"	USD	3000000	20.25	N	""	"10*(SOFR Compound + 0.75%)"	"1회차~20회차: 10*8.33% (30/360)
21회차: 10*0.75% (Act/360)"	""	"30/360"	"1회차~80회차: 10*(SOFR Compound + 0.75%), 5 lookback w/o obs shift
81회차: 10*0.75%"	"3"	Act/360	계산 1y 단위, 만기 일시 지급	""	""	Zero Callable	$Zero	""	""	Annual	"10 영업일 전"	"20251010"	""	""	104	2026-02-19 14:02:05	2026-02-19 14:02:05
I241007FE009	"10206020"	FE_RT_ExoticSWAP	퍼시픽제라제일차 주식회사	부채	캐리	"20241007"	"20241010"	"20250110"	USD	3000000	0.25	N	""	"10*(SOFR Compound + 0.75%)"	"10*(SOFR Compound + 0.75%), 5 lookback w/o obs shift"	"3"	Act/360	"10*8.33%"	""	"30/360"	캐리 거래	""	""	Zero Callable	$Zero	""	""	Quarterly	"3 영업일 전(만기연장)"	"20251010"	""	""	105	2026-02-19 14:02:05	2026-02-19 14:02:05
I241007FE010	"10206020"	FE_RT_ExoticSWAP	노무라파이낸셜증권(서울)	자산	자산	"20241007"	"20241010"	"20441010"	USD	30000000	20	N	""	SOFR Compound + 0.75%	SOFR Compound + 0.75%, 5 lookback w/o obs shift	"3"	Act/360	"8.33%(Zero)"	""	"30/360"	Appendix1: Fixed Amount로 지급	""	""	Zero Callable	$Zero	""	""	Annual	"15 영업일 전"	"20251010"	""	""	103	2026-02-19 14:02:05	2026-02-19 14:02:05
